trial,ch1,ch2,ch3,lr,weight_decay,val_acc,train_accs,val_accs,lrs,runtime
0,64,128,64,2.963907123189894e-09,0.0009957427844339566,0.102,"[0.09840816326530612, 0.10010204081632654, 0.10042857142857142]","[0.102, 0.102, 0.102]","[2.963907123189894e-09, 2.891375153196633e-09, 2.6808791777997397e-09]",73.69677543640137
